device,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1,0,0,0.925,0.916666666667,0.75,1.0,0.875,1.0,1.0,0.785714285714,0.9,0.866666666667,1.0,1.0,1.0,0.846153846154,0.818181818182,0.928571428571,0.933333333333,1.0,1.0,14,10,15,14,10,17,11,3,0,0,0,0,1,9,0,0,0,0,0,0,13,2,0,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,17
1,0,6,0.8125,1.0,0.681818181818,0.933333333333,0.8,1.0,0.733333333333,0.777777777778,0.833333333333,0.823529411765,0.857142857143,0.6,0.916666666667,0.875,0.75,0.875,0.827586206897,0.75,0.814814814815,9,18,17,14,10,12,7,1,0,0,0,1,0,15,0,3,0,0,0,3,14,0,0,0,0,1,1,12,0,0,0,1,0,0,6,3,0,1,0,0,0,11
1,0,1,0.875,0.9,0.8,1.0,0.75,1.0,0.9,0.818181818182,0.842105263158,0.9,0.923076923077,0.857142857143,0.9,0.857142857143,0.820512820513,0.947368421053,0.827586206897,0.923076923077,0.9,11,19,20,13,7,10,9,0,0,2,0,0,1,16,0,2,0,0,0,2,18,0,0,0,0,0,0,12,0,1,0,1,0,0,6,0,0,1,0,0,0,9
1,0,5,0.8,0.857142857143,0.764705882353,1.0,0.833333333333,0.636363636364,0.777777777778,0.6,0.65,0.75,1.0,0.875,0.933333333333,0.705882352941,0.702702702703,0.857142857143,0.909090909091,0.736842105263,0.848484848485,10,20,12,15,8,15,6,0,0,0,1,3,1,13,0,2,3,1,0,2,9,1,0,0,0,0,0,15,0,0,0,1,0,0,7,0,0,1,0,0,0,14
1,1,0,0.95,1.0,0.947368421053,1.0,0.909090909091,0.818181818182,1.0,1.0,1.0,0.923076923077,1.0,1.0,0.85,1.0,0.972972972973,0.96,0.952380952381,0.9,0.918918918919,10,18,13,10,9,20,10,0,0,0,0,0,0,18,0,0,0,0,0,0,12,1,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,1,0,0,2,17
1,1,6,0.7625,0.636363636364,0.9,0.818181818182,0.75,0.545454545455,0.818181818182,0.875,0.947368421053,0.692307692308,0.923076923077,0.6,0.529411764706,0.736842105263,0.923076923077,0.75,0.827586206897,0.571428571429,0.642857142857,8,19,13,13,10,17,7,1,0,0,0,0,0,18,0,0,0,1,0,0,9,4,0,0,0,0,1,12,0,0,3,0,0,0,6,1,1,1,1,0,5,9
1,1,1,0.9125,1.0,1.0,0.933333333333,0.636363636364,0.909090909091,0.941176470588,0.916666666667,1.0,0.777777777778,0.875,0.909090909091,1.0,0.95652173913,1.0,0.848484848485,0.736842105263,0.909090909091,0.969696969697,12,15,18,8,11,16,11,0,0,0,1,0,0,15,0,0,0,0,0,0,14,4,0,0,0,0,1,7,0,0,0,0,0,0,10,1,0,0,0,0,0,16
1,1,5,0.8375,1.0,0.882352941176,0.833333333333,0.857142857143,0.454545454545,0.941176470588,0.642857142857,0.9375,0.833333333333,0.75,1.0,0.941176470588,0.782608695652,0.909090909091,0.833333333333,0.8,0.625,0.941176470588,14,16,12,16,5,17,9,0,0,0,5,0,0,15,0,0,0,1,0,0,10,2,0,0,0,2,2,12,0,0,0,0,0,0,5,0,0,0,0,0,1,16
1,2,0,0.975,1.0,1.0,0.923076923077,0.933333333333,1.0,1.0,1.0,0.923076923077,0.923076923077,1.0,1.0,1.0,1.0,0.96,0.923076923077,0.965517241379,1.0,1.0,10,13,13,14,9,21,10,0,0,0,0,0,0,12,1,0,0,0,0,0,12,1,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,21
1,2,6,0.5625,0.714285714286,1.0,0.314285714286,0.285714285714,0.727272727273,0.944444444444,0.357142857143,0.166666666667,0.785714285714,0.142857142857,1.0,0.944444444444,0.47619047619,0.285714285714,0.448979591837,0.190476190476,0.842105263158,0.944444444444,14,12,14,14,8,18,5,0,7,2,0,0,0,2,5,1,3,1,2,0,11,1,0,0,0,0,12,2,0,0,0,0,0,0,8,0,0,0,0,1,0,17
1,2,1,0.6625,0.5625,1.0,0.615384615385,0.411764705882,0.5,1.0,0.818181818182,0.5,0.4,0.636363636364,1.0,1.0,0.666666666667,0.666666666667,0.484848484848,0.5,0.666666666667,1.0,11,18,20,11,5,15,9,0,2,0,0,0,1,9,2,1,5,0,3,0,8,9,0,0,3,0,1,7,0,0,0,0,0,0,5,0,0,0,0,0,0,15
1,2,5,0.675,0.666666666667,0.8125,0.6,0.428571428571,0.444444444444,1.0,0.666666666667,0.764705882353,0.5625,0.4,1.0,0.875,0.666666666667,0.787878787879,0.58064516129,0.413793103448,0.615384615385,0.933333333333,12,17,16,15,4,16,8,0,0,4,0,0,0,13,0,1,3,0,0,3,9,3,1,0,3,0,6,6,0,0,0,0,0,0,4,0,1,0,0,0,1,14
1,3,0,0.975,1.0,0.882352941176,1.0,1.0,1.0,1.0,0.923076923077,1.0,1.0,1.0,1.0,0.947368421053,0.96,0.9375,1.0,1.0,1.0,0.972972972973,13,15,14,13,6,19,12,1,0,0,0,0,0,15,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,1,0,0,0,18
1,3,6,0.8875,1.0,0.733333333333,0.909090909091,0.733333333333,1.0,1.0,0.846153846154,0.846153846154,0.666666666667,1.0,1.0,1.0,0.916666666667,0.785714285714,0.769230769231,0.846153846154,1.0,1.0,13,13,15,11,12,16,11,0,0,2,0,0,0,11,1,1,0,0,0,4,10,1,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,16
1,3,1,0.9375,0.888888888889,0.944444444444,0.933333333333,0.777777777778,1.0,1.0,1.0,0.944444444444,0.933333333333,0.875,1.0,0.904761904762,0.941176470588,0.944444444444,0.933333333333,0.823529411765,1.0,0.95,8,18,15,8,10,21,8,0,0,0,0,0,0,17,0,1,0,0,0,0,14,1,0,0,0,0,1,7,0,0,0,0,0,0,10,0,1,1,0,0,0,19
1,3,5,0.8875,1.0,0.8125,1.0,0.9375,0.714285714286,0.833333333333,0.615384615385,0.928571428571,0.9375,0.9375,1.0,0.9375,0.761904761905,0.866666666667,0.967741935484,0.9375,0.833333333333,0.882352941176,13,14,16,16,5,16,8,0,0,0,2,3,0,13,0,1,0,0,0,1,15,0,0,0,0,1,0,15,0,0,0,0,0,0,5,0,0,1,0,0,0,15
1,4,0,0.9125,0.933333333333,1.0,0.928571428571,0.714285714286,0.833333333333,1.0,0.875,0.722222222222,1.0,1.0,1.0,1.0,0.903225806452,0.838709677419,0.962962962963,0.833333333333,0.909090909091,1.0,16,18,13,10,5,18,14,0,1,1,0,0,1,13,0,3,1,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,18
1,4,6,0.9125,1.0,0.916666666667,0.923076923077,0.769230769231,0.777777777778,1.0,0.909090909091,0.6875,0.923076923077,1.0,1.0,1.0,0.952380952381,0.785714285714,0.923076923077,0.869565217391,0.875,1.0,11,16,13,10,7,23,10,0,0,1,0,0,0,11,1,2,2,0,0,1,12,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,23
1,4,1,0.9125,0.846153846154,1.0,1.0,0.75,0.909090909091,1.0,0.916666666667,0.846153846154,0.833333333333,0.923076923077,1.0,1.0,0.88,0.916666666667,0.909090909091,0.827586206897,0.952380952381,1.0,12,13,18,13,10,14,11,0,0,1,0,0,0,11,0,1,1,0,1,0,15,2,0,0,1,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,14
1,4,5,0.8,0.8,0.9,0.916666666667,0.642857142857,0.5,0.9375,0.8,0.529411764706,0.846153846154,1.0,1.0,0.882352941176,0.8,0.666666666667,0.88,0.782608695652,0.666666666667,0.909090909091,20,17,13,9,4,17,16,0,0,3,1,0,2,9,1,2,2,1,2,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,1,0,0,1,15
1,5,0,0.9625,0.9,0.944444444444,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.833333333333,1.0,0.947368421053,0.971428571429,0.967741935484,0.947368421053,0.909090909091,1.0,9,17,15,10,12,17,9,0,0,0,0,0,0,17,0,0,0,0,0,0,15,0,0,0,0,0,1,9,0,0,1,1,0,0,10,0,0,0,0,0,0,17
1,5,6,0.8375,1.0,1.0,0.590909090909,0.833333333333,0.823529411765,1.0,1.0,0.461538461538,0.928571428571,0.5,1.0,1.0,1.0,0.631578947368,0.722222222222,0.625,0.903225806452,1.0,9,13,14,10,14,20,9,0,0,0,0,0,0,6,4,0,3,0,0,0,13,1,0,0,0,0,5,5,0,0,0,0,0,0,14,0,0,0,0,0,0,20
1,5,1,0.9125,1.0,1.0,0.8,0.777777777778,1.0,0.9375,1.0,0.875,0.842105263158,0.7,1.0,1.0,1.0,0.933333333333,0.820512820513,0.736842105263,1.0,0.967741935484,16,8,19,10,12,15,16,0,0,0,0,0,0,7,1,0,0,0,0,0,16,2,0,1,0,0,3,7,0,0,0,0,0,0,12,0,0,0,0,0,0,15
1,5,5,0.8125,0.9,0.733333333333,0.75,0.769230769231,0.714285714286,1.0,0.9,0.733333333333,0.833333333333,0.666666666667,1.0,0.882352941176,0.9,0.733333333333,0.789473684211,0.714285714286,0.833333333333,0.9375,10,15,18,15,5,17,9,1,0,0,0,0,1,11,0,1,2,0,0,1,15,2,0,0,0,0,5,10,0,0,0,0,0,0,5,0,0,2,0,0,0,15
1,6,0,0.975,1.0,0.947368421053,0.933333333333,1.0,1.0,1.0,0.933333333333,0.947368421053,1.0,1.0,1.0,1.0,0.965517241379,0.947368421053,0.965517241379,1.0,1.0,1.0,15,19,14,11,8,13,14,1,0,0,0,0,0,18,1,0,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,13
1,6,6,0.95,1.0,1.0,1.0,0.785714285714,0.833333333333,1.0,1.0,0.733333333333,1.0,1.0,1.0,1.0,1.0,0.846153846154,1.0,0.88,0.909090909091,1.0,16,15,13,11,5,20,16,0,0,0,0,0,0,11,0,3,1,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,20
1,6,1,0.925,1.0,0.933333333333,1.0,0.764705882353,1.0,0.941176470588,0.888888888889,0.933333333333,0.764705882353,1.0,1.0,1.0,0.941176470588,0.933333333333,0.866666666667,0.866666666667,1.0,0.969696969697,9,15,17,13,10,16,8,1,0,0,0,0,0,14,0,1,0,0,0,0,13,3,0,1,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,16
1,6,5,0.925,1.0,0.923076923077,1.0,0.846153846154,0.8125,1.0,1.0,0.8,0.904761904762,1.0,1.0,0.923076923077,1.0,0.857142857143,0.95,0.916666666667,0.896551724138,0.96,7,15,21,11,13,13,7,0,0,0,0,0,0,12,0,0,3,0,0,0,19,2,0,0,0,0,0,11,0,0,0,0,0,0,13,0,0,1,0,0,0,12
2,0,0,0.875,0.818181818182,1.0,0.857142857143,0.764705882353,1.0,0.9,1.0,0.666666666667,0.857142857143,0.928571428571,1.0,1.0,0.9,0.8,0.857142857143,0.838709677419,1.0,0.947368421053,9,21,14,14,4,18,9,0,0,0,0,0,0,14,1,4,0,2,2,0,12,0,0,0,0,0,1,13,0,0,0,0,0,0,4,0,0,0,0,0,0,18
2,0,6,0.7,0.857142857143,0.357142857143,1.0,0.619047619048,0.666666666667,0.807692307692,0.545454545455,0.416666666667,0.75,1.0,0.333333333333,0.807692307692,0.666666666667,0.384615384615,0.857142857143,0.764705882353,0.444444444444,0.807692307692,11,12,12,13,6,26,6,1,0,4,0,0,0,5,0,3,1,3,0,1,9,1,0,1,0,0,0,13,0,0,0,3,0,0,2,1,1,4,0,0,0,21
2,0,1,0.8125,0.7,0.583333333333,1.0,0.857142857143,1.0,0.761904761905,0.777777777778,0.5,0.8125,0.857142857143,0.909090909091,1.0,0.736842105263,0.538461538462,0.896551724138,0.857142857143,0.952380952381,0.864864864865,9,14,16,14,11,16,7,2,0,0,0,0,1,7,0,2,0,4,0,2,13,0,0,1,2,0,0,12,0,0,0,1,0,0,10,0,0,0,0,0,0,16
2,0,5,0.6625,0.5,0.583333333333,0.916666666667,0.444444444444,0.571428571429,0.894736842105,0.6,0.368421052632,0.846153846154,0.8,0.666666666667,0.772727272727,0.545454545455,0.451612903226,0.88,0.571428571429,0.615384615385,0.829268292683,10,19,13,10,6,22,6,0,0,4,0,0,3,7,1,4,2,2,0,1,11,1,0,0,2,0,0,8,0,0,1,1,0,0,4,0,0,3,0,1,1,17
2,1,0,0.9375,1.0,0.894736842105,1.0,0.916666666667,1.0,0.857142857143,1.0,0.894736842105,0.941176470588,0.846153846154,1.0,1.0,1.0,0.894736842105,0.969696969697,0.88,1.0,0.923076923077,10,19,17,13,9,12,10,0,0,0,0,0,0,17,0,0,0,2,0,0,16,1,0,0,0,2,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,12
2,1,6,0.825,1.0,0.75,0.866666666667,0.866666666667,0.714285714286,0.833333333333,0.909090909091,0.882352941176,0.928571428571,1.0,0.909090909091,0.357142857143,0.952380952381,0.810810810811,0.896551724138,0.928571428571,0.8,0.5,11,17,14,13,11,14,10,0,0,0,1,0,0,15,1,1,0,0,0,0,13,1,0,0,0,0,0,13,0,0,0,0,0,0,10,1,0,5,1,0,3,5
2,1,1,0.85,1.0,0.666666666667,0.941176470588,0.923076923077,0.75,0.75,1.0,0.769230769231,1.0,1.0,1.0,0.5,1.0,0.714285714286,0.969696969697,0.96,0.857142857143,0.6,15,13,16,12,6,18,15,0,0,0,0,0,0,10,0,0,0,3,0,0,16,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,5,1,1,2,9
2,1,5,0.775,1.0,0.846153846154,0.833333333333,0.625,0.9,0.647058823529,0.857142857143,0.611111111111,0.9375,0.714285714286,0.9,0.733333333333,0.923076923077,0.709677419355,0.882352941176,0.666666666667,0.9,0.6875,7,18,16,14,10,15,6,0,0,1,0,0,0,11,1,3,0,3,0,0,15,1,0,0,0,0,1,10,1,2,0,0,0,0,9,1,0,2,1,1,0,11
2,2,0,0.975,1.0,0.933333333333,1.0,1.0,1.0,0.958333333333,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,0.965517241379,1.0,0.8,1.0,0.978723404255,13,14,16,6,8,23,13,0,0,0,0,0,0,14,0,0,0,0,0,0,16,0,0,0,0,1,0,4,0,1,0,0,0,0,8,0,0,0,0,0,0,23
2,2,6,0.675,0.421052631579,0.7,0.928571428571,0.545454545455,0.818181818182,0.733333333333,0.727272727273,0.4375,0.928571428571,0.461538461538,1.0,0.647058823529,0.533333333333,0.538461538462,0.928571428571,0.5,0.9,0.6875,11,16,14,13,9,17,8,0,0,3,0,0,1,7,0,2,2,4,1,0,13,0,0,0,5,1,1,6,0,0,0,0,0,0,9,0,4,2,0,0,0,11
2,2,1,0.6125,0.6,0.5,0.857142857143,0.526315789474,0.916666666667,0.5,0.375,0.352941176471,0.857142857143,0.909090909091,1.0,0.555555555556,0.461538461538,0.413793103448,0.857142857143,0.666666666667,0.95652173913,0.526315789474,16,17,7,11,11,18,6,1,0,5,0,4,1,6,0,3,1,6,1,0,6,0,0,0,0,0,1,10,0,0,0,0,0,0,11,0,2,5,0,1,0,10
2,2,5,0.525,0.444444444444,0.125,0.764705882353,0.285714285714,0.888888888889,0.571428571429,0.470588235294,0.1,0.928571428571,0.307692307692,1.0,0.444444444444,0.457142857143,0.111111111111,0.838709677419,0.296296296296,0.941176470588,0.5,17,10,14,13,8,18,8,0,0,6,0,3,3,1,0,2,1,3,0,0,13,1,0,0,2,3,4,4,0,0,0,0,0,0,8,0,5,4,0,1,0,8
2,3,0,0.975,1.0,0.882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.95,1.0,0.9375,1.0,1.0,0.947368421053,0.974358974359,7,15,18,10,10,20,7,0,0,0,0,0,0,15,0,0,0,0,0,0,18,0,0,0,0,0,0,10,0,0,0,1,0,0,9,0,0,1,0,0,0,19
