device,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1,2,2,0.9375,0.846153846154,1.0,1.0,1.0,0.833333333333,0.904761904762,1.0,0.733333333333,1.0,0.909090909091,1.0,1.0,0.916666666667,0.846153846154,1.0,0.952380952381,0.909090909091,0.95,11,15,19,11,5,19,11,0,0,0,0,0,1,11,0,0,1,2,0,0,19,0,0,0,1,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,19
1,2,3,0.5875,0.461538461538,0.5,0.388888888889,0.333333333333,1.0,1.0,0.461538461538,0.8125,0.583333333333,0.111111111111,0.3,0.85,0.461538461538,0.619047619048,0.466666666667,0.166666666667,0.461538461538,0.918918918919,13,16,12,9,10,20,6,1,5,1,0,0,1,13,2,0,0,0,3,1,7,1,0,0,2,2,4,1,0,0,1,6,0,0,3,0,0,3,0,0,0,17
2,0,0,0.9625,1.0,0.857142857143,1.0,0.928571428571,1.0,1.0,1.0,0.923076923077,1.0,1.0,1.0,0.909090909091,1.0,0.888888888889,1.0,0.962962962963,1.0,0.952380952381,9,13,15,13,8,22,9,0,0,0,0,0,0,12,0,1,0,0,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,2,0,0,0,20
2,0,1,0.7125,0.666666666667,0.5,1.0,0.555555555556,1.0,1.0,0.5,0.8125,0.842105263158,0.833333333333,0.333333333333,0.631578947368,0.571428571429,0.619047619048,0.914285714286,0.666666666667,0.5,0.774193548387,8,16,19,12,6,19,4,0,0,4,0,0,0,13,0,3,0,0,0,2,16,1,0,0,2,0,0,10,0,0,0,4,0,0,2,0,0,7,0,0,0,12
2,0,2,0.8375,0.875,0.529411764706,0.8,1.0,1.0,1.0,0.636363636364,0.9,1.0,0.538461538462,0.833333333333,1.0,0.736842105263,0.666666666667,0.888888888889,0.7,0.909090909091,1.0,11,10,16,13,12,18,7,0,4,0,0,0,1,9,0,0,0,0,0,0,16,0,0,0,0,6,0,7,0,0,0,2,0,0,10,0,0,0,0,0,0,18
2,0,3,0.4375,0.444444444444,0.181818181818,0.379310344828,0.0,1.0,0.56,0.266666666667,0.2,0.733333333333,0.0,0.571428571429,0.823529411765,0.333333333333,0.190476190476,0.5,0.0,0.727272727273,0.666666666667,15,10,15,16,7,17,4,2,5,1,0,3,3,2,1,0,0,4,1,1,11,1,0,1,1,2,10,0,0,3,0,3,0,0,4,0,0,1,2,0,0,14
2,1,0,0.9875,1.0,1.0,1.0,1.0,1.0,0.947368421053,1.0,0.933333333333,1.0,1.0,1.0,1.0,1.0,0.965517241379,1.0,1.0,1.0,0.972972972973,12,15,8,14,13,18,12,0,0,0,0,0,0,14,0,0,0,1,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,0,18
2,1,1,0.8625,0.777777777778,0.894736842105,0.846153846154,0.928571428571,1.0,0.833333333333,1.0,0.894736842105,0.846153846154,0.8125,0.666666666667,0.833333333333,0.875,0.894736842105,0.846153846154,0.866666666667,0.8,0.833333333333,14,19,13,16,6,12,14,0,0,0,0,0,2,17,0,0,0,0,0,0,11,1,0,1,1,0,2,13,0,0,1,0,0,0,4,1,0,2,0,0,0,10
2,1,2,0.9375,1.0,0.952380952381,0.769230769231,0.875,1.0,1.0,1.0,0.869565217391,1.0,1.0,1.0,0.894736842105,1.0,0.909090909091,0.869565217391,0.933333333333,1.0,0.944444444444,12,23,10,7,9,19,12,0,0,0,0,0,0,20,3,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,1,0,1,0,17
2,1,3,0.525,0.909090909091,0.666666666667,0.521739130435,0.666666666667,0.5,0.34375,1.0,0.4,0.666666666667,0.142857142857,0.1,0.846153846154,0.952380952381,0.5,0.585365853659,0.235294117647,0.166666666667,0.488888888889,10,15,18,14,10,13,10,0,0,0,0,0,0,6,1,0,0,8,0,0,12,0,1,5,0,1,9,2,0,2,1,2,0,0,1,6,0,0,1,1,0,11
2,2,0,0.9375,0.909090909091,0.789473684211,1.0,1.0,1.0,1.0,1.0,1.0,0.923076923077,1.0,0.636363636364,1.0,0.952380952381,0.882352941176,0.96,1.0,0.777777777778,1.0,10,15,13,17,11,14,10,0,0,0,0,0,0,15,0,0,0,0,1,0,12,0,0,0,0,0,0,17,0,0,0,4,0,0,7,0,0,0,0,0,0,14
2,2,1,0.65,0.555555555556,0.5,0.875,0.615384615385,1.0,0.5,0.454545454545,0.4375,1.0,0.615384615385,0.727272727273,0.666666666667,0.5,0.466666666667,0.933333333333,0.615384615385,0.842105263158,0.571428571429,11,16,14,13,11,15,5,1,0,3,0,2,0,7,0,2,0,7,0,0,14,0,0,0,2,0,2,8,0,1,0,3,0,0,8,0,2,3,0,0,0,10
2,2,2,0.8625,0.8,0.882352941176,1.0,0.583333333333,0.888888888889,1.0,1.0,0.714285714286,0.75,0.777777777778,1.0,1.0,0.888888888889,0.789473684211,0.857142857143,0.666666666667,0.941176470588,1.0,12,21,12,9,8,18,12,0,0,0,0,0,0,15,0,5,1,0,3,0,9,0,0,0,0,2,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,18
2,2,3,0.45,0.192307692308,0.5,0.533333333333,0.4,0.857142857143,0.642857142857,0.625,0.190476190476,0.533333333333,0.333333333333,0.75,0.5625,0.294117647059,0.275862068966,0.533333333333,0.363636363636,0.8,0.6,8,21,15,12,8,16,5,1,1,1,0,0,6,4,2,3,1,5,5,0,8,2,0,0,4,0,4,4,0,0,0,2,0,0,6,0,6,1,0,0,0,9
3,0,0,0.875,0.909090909091,0.846153846154,0.944444444444,0.647058823529,1.0,1.0,1.0,0.733333333333,0.85,0.916666666667,0.857142857143,0.9375,0.952380952381,0.785714285714,0.894736842105,0.758620689655,0.923076923077,0.967741935484,10,15,20,12,7,16,10,0,0,0,0,0,0,11,1,3,0,0,1,0,17,2,0,0,0,1,0,11,0,0,0,1,0,0,6,0,0,0,0,1,0,15
3,0,1,0.625,0.333333333333,0.769230769231,0.294117647059,0.0,1.0,0.947368421053,0.1,0.666666666667,0.833333333333,0.0,1.0,0.947368421053,0.153846153846,0.714285714286,0.434782608696,0.0,1.0,0.947368421053,10,15,12,13,11,19,1,1,8,0,0,0,0,10,4,0,0,1,2,0,10,0,0,0,0,1,12,0,0,0,0,0,0,0,11,0,0,1,0,0,0,18
3,0,2,0.9375,0.857142857143,1.0,0.894736842105,0.909090909091,1.0,1.0,0.923076923077,0.866666666667,1.0,0.909090909091,1.0,0.941176470588,0.888888888889,0.928571428571,0.944444444444,0.909090909091,1.0,0.969696969697,13,15,17,11,7,17,12,0,1,0,0,0,0,13,1,1,0,0,0,0,17,0,0,0,1,0,0,10,0,0,0,0,0,0,7,0,1,0,0,0,0,16
3,0,3,0.4,0.5,0.32,0.310344827586,0.0,0.75,0.611111111111,0.1,0.571428571429,0.692307692308,0.0,0.428571428571,0.478260869565,0.166666666667,0.410256410256,0.428571428571,0.0,0.545454545455,0.536585365854,10,14,13,13,7,23,1,2,5,1,0,1,0,8,2,0,1,3,0,3,9,1,0,0,1,3,7,0,0,2,0,2,1,0,3,1,0,7,5,0,0,11
3,1,0,0.95,1.0,0.947368421053,0.842105263158,1.0,1.0,1.0,0.916666666667,0.947368421053,1.0,0.909090909091,1.0,0.933333333333,0.95652173913,0.947368421053,0.914285714286,0.952380952381,1.0,0.965517241379,12,19,16,11,7,15,11,0,1,0,0,0,0,18,1,0,0,0,0,0,16,0,0,0,0,0,1,10,0,0,0,0,0,0,7,0,0,1,0,0,0,14
3,1,1,0.7,0.857142857143,1.0,0.516129032258,0.0,1.0,0.736842105263,1.0,0.375,0.941176470588,0.0,1.0,1.0,0.923076923077,0.545454545455,0.666666666667,0.0,1.0,0.848484848485,12,16,17,13,8,14,12,0,0,0,0,0,2,6,2,1,0,5,0,0,16,1,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14
3,1,2,0.8875,1.0,0.714285714286,1.0,1.0,0.818181818182,0.833333333333,0.916666666667,0.666666666667,1.0,0.9,0.818181818182,1.0,0.95652173913,0.689655172414,1.0,0.947368421053,0.818181818182,0.909090909091,12,15,17,10,11,15,11,1,0,0,0,0,0,10,0,0,2,3,0,0,17,0,0,0,0,1,0,9,0,0,0,2,0,0,9,0,0,0,0,0,0,15
3,1,3,0.5875,0.933333333333,0.5625,0.285714285714,0.25,0.538461538462,0.909090909091,0.875,0.6,0.461538461538,0.0833333333333,0.875,0.625,0.903225806452,0.58064516129,0.352941176471,0.125,0.666666666667,0.740740740741,16,15,13,12,8,16,14,0,0,0,2,0,0,9,2,0,4,0,0,3,6,3,0,1,0,1,10,1,0,0,1,0,0,0,7,0,0,3,3,0,0,10
3,2,0,0.8875,0.769230769231,1.0,1.0,0.733333333333,0.9,0.933333333333,1.0,0.625,0.85,1.0,1.0,1.0,0.869565217391,0.769230769231,0.918918918919,0.846153846154,0.947368421053,0.965517241379,10,16,20,11,9,14,10,0,0,0,0,0,0,10,0,4,1,1,3,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,14
3,2,1,0.5125,0.0,0.666666666667,0.416666666667,0.666666666667,0.7,0.484848484848,0.0,0.125,0.714285714286,0.5,1.0,0.842105263158,0.0,0.210526315789,0.526315789474,0.571428571429,0.823529411765,0.615384615385,12,16,14,12,7,19,0,0,4,1,0,7,0,2,6,0,2,6,1,0,10,1,1,1,0,0,3,6,0,3,0,0,0,0,7,0,0,1,1,1,0,16
3,2,2,0.9375,0.857142857143,0.933333333333,1.0,1.0,0.818181818182,1.0,1.0,0.823529411765,0.933333333333,1.0,1.0,0.9375,0.923076923077,0.875,0.965517241379,1.0,0.9,0.967741935484,12,17,15,11,9,16,12,0,0,0,0,0,1,14,0,0,2,0,1,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,1,0,0,0,15
3,2,3,0.4375,0.266666666667,0.333333333333,0.416666666667,0.125,0.923076923077,0.636363636364,0.8,0.142857142857,0.416666666667,0.0909090909091,1.0,0.333333333333,0.4,0.2,0.416666666667,0.105263157895,0.96,0.4375,10,14,12,11,12,21,8,1,1,0,0,0,3,2,4,0,1,4,2,0,5,5,0,0,9,1,0,1,0,0,0,0,0,0,12,0,8,2,2,2,0,7
0,0,0,0.975,0.909090909091,1.0,1.0,0.933333333333,1.0,1.0,1.0,0.9375,0.916666666667,1.0,1.0,1.0,0.952380952381,0.967741935484,0.95652173913,0.965517241379,1.0,1.0,10,16,12,14,9,19,10,0,0,0,0,0,1,15,0,0,0,0,0,0,11,1,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,19
0,0,1,0.45,1.0,0.727272727273,0.375,0.0,1.0,0.320754716981,0.5,0.615384615385,0.176470588235,0.0,0.25,0.894736842105,0.666666666667,0.666666666667,0.24,0.0,0.4,0.472222222222,12,13,17,11,8,19,6,1,0,0,0,5,0,8,0,0,0,5,0,0,3,0,0,14,0,0,5,0,0,6,0,0,0,0,2,6,0,2,0,0,0,17
0,0,2,0.9875,1.0,1.0,1.0,0.9,1.0,1.0,0.923076923077,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.947368421053,1.0,1.0,13,17,17,9,7,17,12,0,0,1,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,17
0,0,3,0.4125,0.5,0.434782608696,0.411764705882,0.222222222222,0.333333333333,0.470588235294,0.363636363636,0.555555555556,0.583333333333,0.222222222222,0.2,0.4,0.421052631579,0.487804878049,0.48275862069,0.222222222222,0.25,0.432432432432,11,18,12,9,10,20,4,3,1,0,1,2,1,10,4,2,0,1,0,1,7,2,1,1,0,3,2,2,0,2,1,1,1,2,2,3,2,5,2,1,2,8
0,1,0,0.9875,1.0,1.0,0.928571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,0.962962962963,0.967741935484,1.0,1.0,10,12,13,16,6,23,10,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,1,15,0,0,0,0,0,0,6,0,0,0,0,0,0,23
0,1,1,0.6875,0.833333333333,1.0,0.4375,0.0,1.0,0.583333333333,1.0,0.75,1.0,0.0,0.818181818182,0.583333333333,0.909090909091,0.857142857143,0.608695652174,0.0,0.9,0.583333333333,10,20,14,13,11,12,10,0,0,0,0,0,0,15,0,0,0,5,0,0,14,0,0,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,5,0,0,7
0,1,2,0.9125,0.933333333333,1.0,0.875,0.909090909091,1.0,0.8,1.0,0.928571428571,0.875,0.909090909091,1.0,0.8,0.965517241379,0.962962962963,0.875,0.909090909091,1.0,0.8,14,14,16,11,10,15,14,0,0,0,0,0,0,13,0,0,0,1,0,0,14,0,0,2,0,0,1,10,0,0,0,0,0,0,10,0,1,0,1,1,0,12
0,1,3,0.65,0.8,0.846153846154,0.684210526316,0.454545454545,0.571428571429,0.55,1.0,0.611111111111,0.684210526316,0.3125,0.666666666667,0.846153846154,0.888888888889,0.709677419355,0.684210526316,0.37037037037,0.615384615385,0.666666666667,8,18,19,16,6,13,8,0,0,0,0,0,0,11,0,0,1,6,0,1,13,4,1,0,0,1,6,5,1,3,2,0,0,0,4,0,0,0,0,2,0,11
0,2,0,0.9125,0.857142857143,1.0,0.941176470588,0.833333333333,0.8,1.0,1.0,0.705882352941,0.941176470588,1.0,1.0,0.9375,0.923076923077,0.827586206897,0.941176470588,0.909090909091,0.888888888889,0.967741935484,12,17,17,10,8,16,12,0,0,0,0,0,0,12,1,2,2,0,1,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,1,0,0,0,0,15
0,2,1,0.7125,0.571428571429,0.714285714286,0.631578947368,0.5,0.777777777778,0.9,0.666666666667,0.769230769231,0.857142857143,0.142857142857,0.875,0.947368421053,0.615384615385,0.740740740741,0.727272727273,0.222222222222,0.823529411765,0.923076923077,12,13,14,14,8,19,8,1,1,1,0,1,1,10,0,0,2,0,0,0,12,1,0,1,5,2,5,2,0,0,0,1,0,0,7,0,0,0,1,0,0,18
0,2,2,0.875,1.0,0.866666666667,0.894736842105,0.857142857143,0.777777777778,0.857142857143,0.9,0.684210526316,1.0,0.8,1.0,1.0,0.947368421053,0.764705882353,0.944444444444,0.827586206897,0.875,0.923076923077,10,19,17,15,7,12,9,0,1,0,0,0,0,13,0,2,2,2,0,0,17,0,0,0,0,2,1,12,0,0,0,0,0,0,7,0,0,0,0,0,0,12
0,2,3,0.6125,0.615384615385,0.666666666667,0.5625,0.454545454545,0.5,0.75,0.727272727273,0.444444444444,0.6,0.454545454545,0.5,0.882352941176,0.666666666667,0.533333333333,0.58064516129,0.454545454545,0.5,0.810810810811,11,18,15,11,8,17,8,0,0,2,0,1,2,8,1,1,4,2,1,0,9,3,0,2,2,0,4,5,0,0,0,4,0,0,4,0,0,0,2,0,0,15
1,0,0,0.95,0.857142857143,0.947368421053,0.933333333333,0.916666666667,1.0,1.0,0.75,0.947368421053,0.933333333333,1.0,1.0,1.0,0.8,0.947368421053,0.933333333333,0.95652173913,1.0,1.0,8,19,15,11,10,17,6,1,1,0,0,0,0,18,0,1,0,0,1,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,17
1,0,1,0.8125,0.545454545455,0.789473684211,1.0,0.692307692308,0.0,0.904761904762,0.75,0.681818181818,0.941176470588,0.9,0.0,1.0,0.631578947368,0.731707317073,0.969696969697,0.782608695652,0.0,0.95,8,22,17,10,4,19,6,0,0,0,0,2,4,15,0,3,0,0,0,0,16,1,0,0,1,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,19
1,0,2,0.8125,0.916666666667,0.5,0.823529411765,0.846153846154,0.857142857143,1.0,0.846153846154,0.8,0.933333333333,0.733333333333,0.75,0.789473684211,0.88,0.615384615385,0.875,0.785714285714,0.8,0.882352941176,13,10,15,15,8,19,11,1,1,0,0,0,1,8,0,1,0,0,0,0,14,1,0,0,0,2,2,11,0,0,0,2,0,0,6,0,0,3,0,0,1,15
1,0,3,0.475,0.555555555556,0.3125,0.44,0.833333333333,0.333333333333,0.555555555556,0.416666666667,0.294117647059,0.6875,0.5,0.333333333333,0.526315789474,0.47619047619,0.30303030303,0.536585365854,0.625,0.333333333333,0.540540540541,12,17,16,10,6,19,5,3,0,0,0,4,1,5,7,1,2,1,0,5,11,0,0,0,0,1,4,5,0,0,0,1,0,0,2,3,3,1,3,0,2,10
1,1,0,0.9625,1.0,1.0,0.933333333333,0.857142857143,1.0,1.0,1.0,1.0,0.875,0.923076923077,1.0,1.0,1.0,1.0,0.903225806452,0.888888888889,1.0,1.0,17,11,16,13,6,17,17,0,0,0,0,0,0,11,0,0,0,0,0,0,14,2,0,0,0,0,1,12,0,0,0,0,0,0,6,0,0,0,0,0,0,17
1,1,1,0.875,0.823529411765,1.0,1.0,0.583333333333,1.0,0.882352941176,0.875,0.8,0.75,1.0,1.0,1.0,0.848484848485,0.888888888889,0.857142857143,0.736842105263,1.0,0.9375,16,15,20,7,7,15,14,0,0,0,0,2,3,12,0,0,0,0,0,0,15,5,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,15
1,1,2,0.9375,1.0,0.888888888889,0.9375,0.75,1.0,1.0,0.933333333333,1.0,0.882352941176,0.857142857143,0.888888888889,1.0,0.965517241379,0.941176470588,0.909090909091,0.8,0.941176470588,1.0,15,16,17,7,9,16,14,1,0,0,0,0,0,16,0,0,0,0,0,0,15,2,0,0,0,0,1,6,0,0,0,1,0,0,8,0,0,0,0,0,0,16
1,1,3,0.675,0.6875,0.9375,0.5,0.333333333333,0.75,0.666666666667,0.733333333333,0.789473684211,0.769230769231,0.0909090909091,0.5,0.875,0.709677419355,0.857142857143,0.606060606061,0.142857142857,0.6,0.756756756757,15,19,13,11,6,16,11,0,0,0,1,3,2,15,0,0,0,2,0,0,10,2,0,1,0,0,10,1,0,0,2,0,0,0,3,1,1,1,0,0,0,14
1,2,0,0.85,0.615384615385,0.9375,1.0,0.647058823529,1.0,1.0,0.888888888889,0.833333333333,0.65,0.916666666667,1.0,1.0,0.727272727273,0.882352941176,0.787878787879,0.758620689655,1.0,1.0,9,18,20,12,5,16,8,0,0,1,0,0,0,15,0,3,0,0,5,0,13,2,0,0,0,1,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,16
