source,target,feature,clf,target_training_data,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,2,3,0,0.6,0.9875,1.0,0.9375,1.0,1.0,1.0,1.0,0.909090909091,1.0,1.0,1.0,1.0,1.0,0.952380952381,0.967741935484,1.0,1.0,1.0,1.0,11,15,11,10,12,21,10,1,0,0,0,0,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,21
0,2,3,0,0.7,0.95,1.0,0.952380952381,0.928571428571,0.909090909091,1.0,0.947368421053,1.0,0.952380952381,0.928571428571,0.909090909091,0.888888888889,1.0,1.0,0.952380952381,0.928571428571,0.909090909091,0.941176470588,0.972972972973,7,21,14,11,9,18,7,0,0,0,0,0,0,20,0,0,0,1,0,0,13,1,0,0,0,0,1,10,0,0,0,1,0,0,8,0,0,0,0,0,0,18
0,2,3,0,0.8,0.9875,1.0,1.0,1.0,1.0,0.857142857143,1.0,1.0,0.952380952381,1.0,1.0,1.0,1.0,1.0,0.975609756098,1.0,1.0,0.923076923077,1.0,9,21,14,16,6,14,9,0,0,0,0,0,0,20,0,0,1,0,0,0,14,0,0,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,14
0,2,3,0,0.9,0.975,1.0,1.0,1.0,1.0,1.0,0.866666666667,1.0,0.888888888889,1.0,1.0,1.0,1.0,1.0,0.941176470588,1.0,1.0,1.0,0.928571428571,12,18,18,11,8,13,12,0,0,0,0,0,0,16,0,0,0,2,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,13
0,2,3,0,1.0,0.975,1.0,1.0,1.0,0.833333333333,1.0,1.0,0.833333333333,0.944444444444,1.0,1.0,1.0,1.0,0.909090909091,0.971428571429,1.0,0.909090909091,1.0,1.0,6,18,16,10,6,24,5,0,0,1,0,0,0,17,0,1,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,24
0,3,0,0,0.0,0.8,0.0,0.666666666667,0.657142857143,0.928571428571,1.0,0.947368421053,0.0,0.666666666667,1.0,0.928571428571,0.857142857143,1.0,0.0,0.666666666667,0.793103448276,0.928571428571,0.923076923077,0.972972972973,12,6,23,14,7,18,0,0,12,0,0,0,0,4,0,1,0,1,0,0,23,0,0,0,0,1,0,13,0,0,0,1,0,0,6,0,0,0,0,0,0,18
0,3,0,0,0.1,0.8875,1.0,0.875,0.833333333333,0.888888888889,1.0,0.842105263158,0.8,0.823529411765,0.9375,0.8,1.0,0.941176470588,0.888888888889,0.848484848485,0.882352941176,0.842105263158,1.0,0.888888888889,10,17,16,10,10,17,8,0,2,0,0,0,0,14,1,1,0,1,0,0,15,0,0,1,0,1,0,8,0,1,0,0,0,0,10,0,0,1,0,0,0,16
0,3,0,0,0.2,0.9,0.888888888889,0.875,0.875,0.866666666667,1.0,0.9375,1.0,0.823529411765,1.0,0.8125,0.888888888889,0.9375,0.941176470588,0.848484848485,0.933333333333,0.838709677419,0.941176470588,0.9375,8,17,14,16,9,16,8,0,0,0,0,0,0,14,0,2,0,1,0,0,14,0,0,0,1,1,1,13,0,0,0,1,0,0,8,0,0,0,1,0,0,15
0,3,0,0,0.3,0.9375,0.888888888889,0.866666666667,0.916666666667,0.916666666667,1.0,1.0,1.0,0.928571428571,1.0,0.846153846154,0.9,0.958333333333,0.941176470588,0.896551724138,0.95652173913,0.88,0.947368421053,0.978723404255,8,14,11,13,10,24,8,0,0,0,0,0,0,13,0,1,0,0,0,0,11,0,0,0,0,1,1,11,0,0,0,1,0,0,9,0,1,0,0,0,0,23
0,3,0,0,0.4,0.925,0.9,1.0,1.0,0.857142857143,1.0,0.85,0.9,0.764705882353,1.0,0.923076923077,1.0,1.0,0.9,0.866666666667,1.0,0.888888888889,1.0,0.918918918919,10,17,15,13,8,17,9,0,0,0,0,1,0,13,0,2,0,2,0,0,15,0,0,0,1,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,17
0,3,0,0,0.5,0.8625,0.857142857143,0.75,1.0,0.75,1.0,0.944444444444,0.857142857143,0.642857142857,0.928571428571,0.9,0.857142857143,0.944444444444,0.857142857143,0.692307692308,0.962962962963,0.818181818182,0.923076923077,0.944444444444,7,14,14,20,7,18,6,0,0,1,0,0,0,9,0,4,0,1,1,0,13,0,0,0,0,2,0,18,0,0,0,1,0,0,6,0,0,0,0,1,0,17
0,3,0,0,0.6,0.95,1.0,1.0,0.866666666667,0.888888888889,1.0,1.0,1.0,0.785714285714,1.0,0.941176470588,1.0,1.0,1.0,0.88,0.928571428571,0.914285714286,1.0,1.0,5,14,13,17,13,18,5,0,0,0,0,0,0,11,1,2,0,0,0,0,13,0,0,0,0,0,1,16,0,0,0,0,0,0,13,0,0,0,0,0,0,18
0,3,0,0,0.7,0.9125,1.0,0.9375,0.941176470588,0.777777777778,0.933333333333,0.857142857143,1.0,0.75,1.0,0.777777777778,1.0,1.0,1.0,0.833333333333,0.969696969697,0.777777777778,0.965517241379,0.923076923077,9,20,16,9,14,12,9,0,0,0,0,0,0,15,1,2,1,1,0,0,16,0,0,0,0,1,0,7,0,1,0,0,0,0,14,0,0,0,0,0,0,12
0,3,0,0,0.8,0.8875,1.0,0.833333333333,0.8,0.923076923077,0.8,1.0,0.923076923077,0.714285714286,1.0,0.857142857143,1.0,0.866666666667,0.96,0.769230769231,0.888888888889,0.888888888889,0.888888888889,0.928571428571,13,14,16,14,8,15,12,0,1,0,0,0,0,10,1,1,2,0,0,0,16,0,0,0,0,2,0,12,0,0,0,0,0,0,8,0,0,0,2,0,0,13
0,3,0,0,0.9,0.9375,0.923076923077,1.0,1.0,0.8,1.0,1.0,1.0,0.714285714286,0.923076923077,1.0,1.0,1.0,0.96,0.833333333333,0.96,0.888888888889,1.0,1.0,12,14,13,16,9,16,12,0,0,0,0,0,0,10,0,4,0,0,1,0,12,0,0,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,16
0,3,0,0,1.0,0.8625,0.916666666667,0.923076923077,0.916666666667,0.5625,1.0,0.95,0.916666666667,0.6,1.0,1.0,0.875,0.95,0.916666666667,0.727272727273,0.95652173913,0.72,0.933333333333,0.95,12,20,11,9,8,20,11,0,0,1,0,0,0,12,1,6,0,1,0,0,11,0,0,0,0,0,0,9,0,0,0,1,0,0,7,0,1,0,0,0,0,19
0,3,1,0,0.0,0.625,0.0,0.333333333333,0.727272727273,0.642857142857,0.0,0.941176470588,0.0,0.5625,1.0,0.818181818182,0.0,0.941176470588,0.0,0.418604651163,0.842105263158,0.72,0.0,0.941176470588,10,16,16,11,10,17,0,7,2,0,0,1,0,9,2,5,0,0,0,0,16,0,0,0,0,0,2,9,0,0,0,10,0,0,0,0,0,1,0,0,0,16
0,3,1,0,0.1,0.9625,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.857142857143,1.0,0.95652173913,1.0,1.0,0.888888888889,0.923076923077,1.0,0.977777777778,8,14,12,14,9,23,8,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,2,12,0,0,0,0,0,0,9,0,0,0,1,0,0,22
0,3,1,0,0.2,0.8875,1.0,0.6,1.0,1.0,1.0,0.947368421053,0.733333333333,1.0,0.909090909091,1.0,0.636363636364,1.0,0.846153846154,0.75,0.952380952381,1.0,0.777777777778,0.972972972973,15,12,11,13,11,18,11,4,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,1,0,0,0,13,0,0,0,4,0,0,7,0,0,0,0,0,0,18
0,3,1,0,0.3,0.975,1.0,1.0,0.952380952381,0.909090909091,1.0,1.0,1.0,0.916666666667,0.952380952381,1.0,1.0,1.0,1.0,0.95652173913,0.952380952381,0.952380952381,1.0,1.0,16,12,21,10,7,14,16,0,0,0,0,0,0,11,1,0,0,0,0,0,20,1,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,14
0,3,1,0,0.4,0.95,1.0,0.888888888889,0.9375,0.875,1.0,1.0,0.916666666667,0.941176470588,1.0,0.875,0.875,1.0,0.95652173913,0.914285714286,0.967741935484,0.875,0.933333333333,1.0,12,17,15,8,8,20,11,1,0,0,0,0,0,16,0,1,0,0,0,0,15,0,0,0,0,0,1,7,0,0,0,1,0,0,7,0,0,0,0,0,0,20
0,3,1,0,0.5,0.9625,1.0,1.0,1.0,0.916666666667,0.833333333333,0.941176470588,1.0,0.888888888889,0.933333333333,1.0,1.0,1.0,1.0,0.941176470588,0.965517241379,0.95652173913,0.909090909091,0.969696969697,15,18,15,11,5,16,15,0,0,0,0,0,0,16,0,0,1,1,0,0,14,1,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,16
0,3,1,0,0.6,0.9625,1.0,0.941176470588,1.0,0.846153846154,1.0,1.0,1.0,0.888888888889,1.0,1.0,0.875,1.0,1.0,0.914285714286,1.0,0.916666666667,0.933333333333,1.0,11,18,18,11,8,14,11,0,0,0,0,0,0,16,0,2,0,0,0,0,18,0,0,0,0,0,0,11,0,0,0,1,0,0,7,0,0,0,0,0,0,14
0,3,1,0,0.7,0.9625,1.0,0.882352941176,1.0,1.0,1.0,0.9375,1.0,0.9375,0.9375,1.0,0.857142857143,1.0,1.0,0.909090909091,0.967741935484,1.0,0.923076923077,0.967741935484,11,16,16,15,7,15,11,0,0,0,0,0,0,15,0,0,0,1,0,1,15,0,0,0,0,0,0,15,0,0,0,1,0,0,6,0,0,0,0,0,0,15
0,3,1,0,0.8,0.875,1.0,0.666666666667,0.846153846154,1.0,1.0,0.95,1.0,0.933333333333,0.785714285714,0.833333333333,0.777777777778,0.904761904762,1.0,0.777777777778,0.814814814815,0.909090909091,0.875,0.926829268293,9,15,14,12,9,21,9,0,0,0,0,0,0,14,0,0,0,1,0,3,11,0,0,0,0,1,1,10,0,0,0,2,0,0,7,0,0,1,1,0,0,19
0,3,1,0,0.9,0.95,1.0,0.941176470588,0.9375,0.888888888889,1.0,0.933333333333,0.923076923077,0.888888888889,1.0,1.0,1.0,0.933333333333,0.96,0.914285714286,0.967741935484,0.941176470588,1.0,0.933333333333,13,18,15,8,11,15,12,1,0,0,0,0,0,16,1,0,0,1,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,1,0,14
0,3,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,11,19,13,12,19,6,0,0,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,19
0,3,3,0,0.0,0.6375,0.0,0.379310344828,0.52380952381,1.0,1.0,0.9375,0.0,0.785714285714,1.0,0.928571428571,0.0909090909091,1.0,0.0,0.511627906977,0.6875,0.962962962963,0.166666666667,0.967741935484,15,14,11,14,11,15,0,8,7,0,0,0,0,11,2,0,0,1,0,0,11,0,0,0,0,0,1,13,0,0,0,10,0,0,1,0,0,0,0,0,0,15
0,3,3,0,0.1,0.8625,1.0,0.941176470588,0.909090909091,0.588235294118,1.0,0.916666666667,0.555555555556,0.761904761905,1.0,1.0,0.875,0.916666666667,0.714285714286,0.842105263158,0.952380952381,0.740740740741,0.933333333333,0.916666666667,9,21,20,10,8,12,5,0,2,2,0,0,0,16,0,4,0,1,0,0,20,0,0,0,0,0,0,10,0,0,0,1,0,0,7,0,0,0,0,1,0,11
0,3,3,0,0.2,0.9375,0.857142857143,0.769230769231,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.75,1.0,0.923076923077,0.869565217391,0.933333333333,1.0,0.857142857143,1.0,12,10,16,12,12,18,12,0,0,0,0,0,0,10,0,0,0,0,2,0,14,0,0,0,0,0,0,12,0,0,0,3,0,0,9,0,0,0,0,0,0,18
0,3,3,0,0.3,0.95,0.933333333333,0.916666666667,1.0,0.846153846154,1.0,1.0,1.0,0.916666666667,0.947368421053,1.0,0.833333333333,0.944444444444,0.965517241379,0.916666666667,0.972972972973,0.916666666667,0.909090909091,0.971428571429,14,12,19,11,6,18,14,0,0,0,0,0,0,11,0,1,0,0,0,0,18,1,0,0,0,0,0,11,0,0,0,1,0,0,5,0,1,0,0,0,0,17
0,3,3,0,0.4,0.9375,1.0,1.0,0.882352941176,0.8,1.0,1.0,1.0,0.666666666667,0.9375,0.923076923077,1.0,1.0,1.0,0.8,0.909090909091,0.857142857143,1.0,1.0,13,9,16,13,8,21,13,0,0,0,0,0,0,6,1,2,0,0,0,0,15,1,0,0,0,0,1,12,0,0,0,0,0,0,8,0,0,0,0,0,0,21
0,3,3,0,0.5,0.9625,0.923076923077,0.9,0.95,1.0,1.0,1.0,1.0,0.9,1.0,0.916666666667,1.0,0.95,0.96,0.9,0.974358974359,0.95652173913,1.0,0.974358974359,12,10,19,12,7,20,12,0,0,0,0,0,0,9,1,0,0,0,0,0,19,0,0,0,0,1,0,11,0,0,0,0,0,0,7,0,1,0,0,0,0,19
0,3,3,0,0.6,0.9625,1.0,0.875,0.944444444444,0.9375,1.0,1.0,1.0,1.0,1.0,0.9375,0.888888888889,0.95,1.0,0.933333333333,0.971428571429,0.9375,0.941176470588,0.974358974359,11,7,17,16,9,20,11,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,1,15,0,0,0,1,0,0,8,0,0,0,0,1,0,19
0,3,3,0,0.7,0.9375,1.0,0.909090909091,1.0,0.764705882353,1.0,1.0,1.0,0.714285714286,1.0,1.0,0.923076923077,1.0,1.0,0.8,1.0,0.866666666667,0.96,1.0,8,14,13,13,13,19,8,0,0,0,0,0,0,10,0,4,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,1,0,0,12,0,0,0,0,0,0,19
0,3,3,0,0.8,0.9375,1.0,1.0,0.8125,1.0,0.777777777778,1.0,1.0,0.882352941176,1.0,0.857142857143,1.0,0.933333333333,1.0,0.9375,0.896551724138,0.923076923077,0.875,0.965517241379,14,17,13,14,7,15,14,0,0,0,0,0,0,15,0,0,2,0,0,0,13,0,0,0,0,0,2,12,0,0,0,0,0,0,7,0,0,0,1,0,0,14
0,3,3,0,0.9,0.95,1.0,0.933333333333,1.0,1.0,1.0,0.857142857143,0.888888888889,0.933333333333,1.0,0.909090909091,0.888888888889,1.0,0.941176470588,0.933333333333,1.0,0.952380952381,0.941176470588,0.923076923077,9,15,18,11,9,18,8,0,0,0,0,1,0,14,0,0,0,1,0,0,18,0,0,0,0,0,0,10,0,1,0,1,0,0,8,0,0,0,0,0,0,18
0,3,3,0,1.0,0.975,1.0,0.928571428571,0.947368421053,1.0,1.0,1.0,1.0,0.928571428571,1.0,1.0,0.875,1.0,1.0,0.928571428571,0.972972972973,1.0,0.933333333333,1.0,9,14,18,12,8,19,9,0,0,0,0,0,0,13,1,0,0,0,0,0,18,0,0,0,0,0,0,12,0,0,0,1,0,0,7,0,0,0,0,0,0,19
1,0,0,0,0.0,0.55,0.333333333333,1.0,1.0,0.5,0.428571428571,1.0,1.0,0.142857142857,0.047619047619,0.75,1.0,1.0,0.5,0.25,0.0909090909091,0.6,0.6,1.0,8,14,21,16,6,15,8,0,0,0,0,0,2,2,0,2,8,0,10,0,1,10,0,0,4,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,15
1,0,0,0,0.1,0.8,1.0,0.5,1.0,0.666666666667,0.666666666667,1.0,1.0,0.785714285714,0.461538461538,0.4,1.0,1.0,1.0,0.611111111111,0.631578947368,0.5,0.8,1.0,16,14,13,10,6,21,16,0,0,0,0,0,0,11,0,0,3,0,0,5,6,2,0,0,0,6,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,21
1,0,0,0,0.2,0.85,1.0,0.571428571429,0.941176470588,1.0,1.0,0.736842105263,0.941176470588,0.666666666667,0.8,0.8,1.0,0.933333333333,0.969696969697,0.615384615385,0.864864864865,0.888888888889,1.0,0.823529411765,17,12,20,10,6,15,16,0,0,0,0,1,0,8,1,0,0,3,0,4,16,0,0,0,0,1,0,8,0,1,0,0,0,0,6,0,0,1,0,0,0,14
1,0,0,0,0.3,0.9625,0.9375,1.0,0.947368421053,1.0,1.0,0.933333333333,1.0,0.818181818182,0.947368421053,1.0,1.0,1.0,0.967741935484,0.9,0.947368421053,1.0,1.0,0.965517241379,15,11,19,12,9,14,15,0,0,0,0,0,0,9,1,0,0,1,1,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,14
1,0,0,0,0.4,0.95,1.0,0.928571428571,0.944444444444,0.923076923077,1.0,0.941176470588,1.0,0.8125,1.0,0.923076923077,1.0,1.0,1.0,0.866666666667,0.971428571429,0.923076923077,1.0,0.969696969697,8,16,17,13,10,16,8,0,0,0,0,0,0,13,1,1,0,1,0,0,17,0,0,0,0,1,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,16
1,0,0,0,0.5,0.9625,1.0,1.0,1.0,0.857142857143,0.909090909091,1.0,1.0,0.866666666667,0.916666666667,1.0,1.0,1.0,1.0,0.928571428571,0.95652173913,0.923076923077,0.952380952381,1.0,11,15,12,12,10,20,11,0,0,0,0,0,0,13,0,1,1,0,0,0,11,1,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,20
1,0,0,0,0.6,0.9625,0.923076923077,1.0,1.0,1.0,0.888888888889,0.923076923077,1.0,0.916666666667,0.916666666667,1.0,1.0,1.0,0.96,0.95652173913,0.95652173913,1.0,0.941176470588,0.96,12,24,12,12,8,12,12,0,0,0,0,0,0,22,0,0,1,1,1,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,12
1,0,0,0,0.7,0.95,1.0,0.875,1.0,0.882352941176,0.888888888889,1.0,0.9,0.777777777778,0.941176470588,1.0,1.0,1.0,0.947368421053,0.823529411765,0.969696969697,0.9375,0.941176470588,1.0,10,9,17,15,8,21,9,1,0,0,0,0,0,7,0,1,1,0,0,0,16,1,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,21
1,0,0,0,0.8,0.95,0.857142857143,0.888888888889,0.916666666667,1.0,1.0,1.0,0.857142857143,1.0,0.916666666667,0.923076923077,0.909090909091,1.0,0.857142857143,0.941176470588,0.916666666667,0.96,0.952380952381,1.0,7,16,12,13,11,21,6,1,0,0,0,0,0,16,0,0,0,0,1,0,11,0,0,0,0,0,1,12,0,0,0,1,0,0,10,0,0,0,0,0,0,21
1,0,0,0,0.9,0.9875,1.0,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.969696969697,1.0,1.0,0.947368421053,1.0,9,16,13,12,10,20,9,0,0,0,0,0,0,16,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,1,0,0,9,0,0,0,0,0,0,20
1,0,0,0,1.0,0.9625,1.0,0.85,1.0,1.0,1.0,1.0,0.933333333333,1.0,1.0,0.928571428571,0.857142857143,1.0,0.965517241379,0.918918918919,1.0,0.962962962963,0.923076923077,1.0,15,17,12,14,7,15,14,1,0,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,0,1,0,13,0,0,0,1,0,0,6,0,0,0,0,0,0,15
1,0,1,0,0.0,0.8375,0.916666666667,1.0,0.64,0.8,1.0,1.0,1.0,0.928571428571,0.842105263158,0.857142857143,1.0,0.533333333333,0.95652173913,0.962962962963,0.727272727273,0.827586206897,1.0,0.695652173913,11,14,19,14,7,15,11,0,0,0,0,0,1,13,0,0,0,0,0,0,16,3,0,0,0,0,2,12,0,0,0,0,0,0,7,0,0,0,7,0,0,8
1,0,1,0,0.1,0.8375,1.0,1.0,0.705882352941,0.533333333333,1.0,0.923076923077,1.0,0.9375,0.75,1.0,1.0,0.6,1.0,0.967741935484,0.727272727273,0.695652173913,1.0,0.727272727273,11,16,16,8,9,20,11,0,0,0,0,0,0,15,0,0,0,1,0,0,12,4,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,5,3,0,12
1,0,1,0,0.2,0.875,1.0,1.0,0.62962962963,1.0,1.0,1.0,1.0,1.0,1.0,0.230769230769,1.0,1.0,1.0,1.0,0.772727272727,0.375,1.0,1.0,12,14,17,13,8,16,12,0,0,0,0,0,0,14,0,0,0,0,0,0,17,0,0,0,0,0,10,3,0,0,0,0,0,0,8,0,0,0,0,0,0,16
1,0,1,0,0.3,0.9,1.0,0.894736842105,1.0,0.777777777778,1.0,0.826086956522,1.0,0.944444444444,0.6,0.875,1.0,1.0,1.0,0.918918918919,0.75,0.823529411765,1.0,0.904761904762,8,18,15,8,12,19,8,0,0,0,0,0,0,17,0,0,0,1,0,1,9,2,0,3,0,1,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,19
1,0,1,0,0.4,0.975,1.0,1.0,0.944444444444,0.923076923077,1.0,1.0,1.0,1.0,0.944444444444,1.0,1.0,0.933333333333,1.0,1.0,0.944444444444,0.96,1.0,0.965517241379,16,10,18,12,9,15,16,0,0,0,0,0,0,10,0,0,0,0,0,0,17,1,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,1,0,0,14
1,0,1,0,0.5,0.925,1.0,0.9375,0.833333333333,0.9,1.0,0.944444444444,1.0,0.882352941176,0.9375,0.818181818182,0.9,1.0,1.0,0.909090909091,0.882352941176,0.857142857143,0.947368421053,0.971428571429,9,17,16,11,10,17,9,0,0,0,0,0,0,15,1,0,0,1,0,0,15,1,0,0,0,0,2,9,0,0,0,1,0,0,9,0,0,0,0,0,0,17
1,0,1,0,0.6,0.9625,1.0,0.941176470588,1.0,0.933333333333,1.0,0.954545454545,1.0,0.941176470588,0.9,1.0,1.0,0.954545454545,1.0,0.941176470588,0.947368421053,0.965517241379,1.0,0.954545454545,10,17,10,14,7,22,10,0,0,0,0,0,0,16,0,0,0,1,0,0,9,1,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,1,0,0,0,21
1,0,1,0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,13,13,13,9,16,16,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,16
1,0,1,0,0.8,0.9875,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.947368421053,0.947368421053,1.0,1.0,1.0,1.0,0.972972972973,9,12,15,13,12,19,9,0,0,0,0,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,1,0,0,0,0,18
1,0,1,0,0.9,0.9625,1.0,0.95,1.0,0.833333333333,1.0,1.0,0.916666666667,1.0,0.944444444444,1.0,1.0,0.909090909091,0.95652173913,0.974358974359,0.971428571429,0.909090909091,1.0,0.952380952381,12,19,18,10,10,11,11,1,0,0,0,0,0,19,0,0,0,0,0,0,17,1,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,1,0,10
1,0,1,0,1.0,0.975,1.0,1.0,1.0,0.857142857143,1.0,1.0,1.0,1.0,0.913043478261,1.0,1.0,1.0,1.0,1.0,0.954545454545,0.923076923077,1.0,1.0,9,9,23,12,7,20,9,0,0,0,0,0,0,9,0,0,0,0,0,0,21,2,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,20
1,0,3,0,0.0,0.5625,1.0,0.8,0.25,0.296296296296,0.583333333333,1.0,1.0,0.615384615385,0.142857142857,1.0,1.0,0.4,1.0,0.695652173913,0.181818181818,0.457142857143,0.736842105263,0.571428571429,11,13,21,8,7,20,11,0,0,0,0,0,0,8,0,0,5,0,0,1,3,17,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,1,9,2,0,8
1,0,3,0,0.1,0.95,1.0,1.0,0.875,1.0,0.888888888889,0.9375,1.0,0.882352941176,0.933333333333,0.923076923077,1.0,1.0,1.0,0.9375,0.903225806452,0.96,0.941176470588,0.967741935484,12,17,15,13,8,15,12,0,0,0,0,0,0,15,1,0,1,0,0,0,14,0,0,1,0,0,1,12,0,0,0,0,0,0,8,0,0,0,0,0,0,15
1,0,3,0,0.2,0.975,1.0,0.866666666667,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.958333333333,0.947368421053,0.928571428571,1.0,1.0,1.0,0.978723404255,10,13,15,7,11,24,9,1,0,0,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,1,0,0,0,23
1,0,3,0,0.3,0.975,1.0,1.0,0.909090909091,1.0,1.0,0.95,1.0,0.866666666667,1.0,1.0,1.0,1.0,1.0,0.928571428571,0.952380952381,1.0,1.0,0.974358974359,12,15,10,12,12,19,12,0,0,0,0,0,0,13,1,0,0,1,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,19
1,0,3,0,0.4,0.9375,1.0,1.0,0.894736842105,0.8,1.0,0.933333333333,1.0,0.923076923077,0.894736842105,0.8,1.0,1.0,1.0,0.96,0.894736842105,0.8,1.0,0.965517241379,17,13,19,10,7,14,17,0,0,0,0,0,0,12,0,0,0,1,0,0,17,2,0,0,0,0,2,8,0,0,0,0,0,0,7,0,0,0,0,0,0,14
1,0,3,0,0.5,0.975,1.0,0.928571428571,1.0,1.0,1.0,0.947368421053,0.928571428571,0.928571428571,1.0,1.0,1.0,1.0,0.962962962963,0.928571428571,1.0,1.0,1.0,0.972972972973,14,14,12,15,7,18,13,1,0,0,0,0,0,13,0,0,0,1,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,18
1,0,3,0,0.6,0.9625,1.0,0.933333333333,0.952380952381,0.888888888889,1.0,1.0,1.0,1.0,0.952380952381,0.888888888889,0.9,1.0,1.0,0.965517241379,0.952380952381,0.888888888889,0.947368421053,1.0,9,14,21,9,10,17,9,0,0,0,0,0,0,14,0,0,0,0,0,0,20,1,0,0,0,0,1,8,0,0,0,1,0,0,9,0,0,0,0,0,0,17
1,0,3,0,0.7,0.975,1.0,0.923076923077,1.0,0.933333333333,1.0,1.0,1.0,1.0,0.916666666667,0.933333333333,1.0,1.0,1.0,0.96,0.95652173913,0.933333333333,1.0,1.0,15,12,12,15,10,16,15,0,0,0,0,0,0,12,0,0,0,0,0,0,11,1,0,0,0,1,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,16
1,0,3,0,0.8,0.9625,1.0,1.0,0.941176470588,0.866666666667,1.0,1.0,1.0,1.0,0.941176470588,0.928571428571,1.0,0.909090909091,1.0,1.0,0.941176470588,0.896551724138,1.0,0.952380952381,19,11,17,14,8,11,19,0,0,0,0,0,0,11,0,0,0,0,0,0,16,1,0,0,0,0,1,13,0,0,0,0,0,0,8,0,0,0,0,1,0,10
1,0,3,0,0.9,0.9625,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857142857143,1.0,0.954545454545,1.0,0.896551724138,1.0,0.923076923077,1.0,0.976744186047,10,13,15,14,6,22,10,0,0,0,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,2,0,12,0,0,0,0,0,0,6,0,0,1,0,0,0,21
1,0,3,0,1.0,0.975,1.0,0.9,1.0,1.0,1.0,1.0,0.933333333333,1.0,1.0,1.0,1.0,0.944444444444,0.965517241379,0.947368421053,1.0,1.0,1.0,0.971428571429,15,18,11,10,8,18,14,1,0,0,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,1,0,0,0,17
