source,target,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,2,2,1,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.315789473684,0.0,0.0,0.0,0.0,11,15,19,14,6,15,0,11,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0
0,2,2,2,0.4,0.0,0.333333333333,0.448275862069,0.0,1.0,0.0,0.0,0.941176470588,1.0,0.0,0.428571428571,0.0,0.0,0.492307692308,0.619047619048,0.0,0.6,0.0,14,17,13,11,7,18,0,0,14,0,0,0,0,16,1,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,4,0,0,3,0,0,17,1,0,0,0
0,2,2,3,0.075,0.0,0.0,0.0,0.0,0.0759493670886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.141176470588,0.0,9,18,12,8,6,27,0,0,0,0,9,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,6,0,1,0,0,0,26,0
0,2,3,0,0.7625,0.818181818182,0.5,0.888888888889,0.727272727273,0.0,1.0,0.75,0.857142857143,0.941176470588,1.0,0.0,0.941176470588,0.782608695652,0.631578947368,0.914285714286,0.842105263158,0.0,0.969696969697,12,14,17,8,12,17,9,2,1,0,0,0,0,12,0,2,0,0,0,0,16,1,0,0,0,0,0,8,0,0,2,10,0,0,0,0,0,0,1,0,0,16
0,2,3,1,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,13,20,13,10,7,17,0,13,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,17,0,0,0,0
0,2,3,2,0.325,0.0,0.311111111111,0.0,0.5,1.0,0.266666666667,0.0,1.0,0.0,0.0666666666667,0.333333333333,0.347826086957,0.0,0.474576271186,0.0,0.117647058824,0.5,0.301886792453,10,14,9,15,9,23,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,13,0,6,0,0,3,0,0,14,0,1,0,8
0,2,3,3,0.2625,0.0,0.2625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.415841584158,0.0,0.0,0.0,0.0,6,21,12,11,11,19,0,6,0,0,0,0,0,21,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0
0,2,4,0,0.8375,1.0,1.0,0.68,0.764705882353,1.0,0.944444444444,0.333333333333,0.666666666667,1.0,0.928571428571,1.0,1.0,0.5,0.8,0.809523809524,0.838709677419,1.0,0.971428571429,9,18,17,14,5,17,3,0,6,0,0,0,0,12,1,4,0,1,0,0,17,0,0,0,0,0,1,13,0,0,0,0,0,0,5,0,0,0,0,0,0,17
0,2,4,1,0.1375,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.241758241758,0.0,0.0,0.0,0.0,13,11,15,12,11,18,0,13,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,18,0,0,0,0
0,2,4,2,0.8125,0.8,0.64,0.875,0.833333333333,0.0,1.0,0.666666666667,0.842105263158,0.933333333333,1.0,0.0,1.0,0.727272727273,0.727272727273,0.903225806452,0.909090909091,0.0,1.0,6,19,15,15,9,16,4,0,2,0,0,0,0,16,0,3,0,0,1,0,14,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,0,16
0,2,4,3,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.297872340426,0.0,0.0,0.0,0.0,10,14,15,19,8,14,0,10,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0
0,2,5,0,0.525,0.0,0.326923076923,1.0,1.0,0.75,0.0,0.0,1.0,1.0,0.714285714286,0.545454545455,0.0,0.0,0.492753623188,1.0,0.833333333333,0.631578947368,0.0,13,17,9,14,11,16,0,11,0,0,2,0,0,17,0,0,0,0,0,0,9,0,0,0,0,4,0,10,0,0,0,5,0,0,6,0,1,15,0,0,0,0
0,2,5,1,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,17,10,18,9,9,17,0,17,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,17,0,0,0,0
0,2,5,2,0.275,0.888888888889,0.222222222222,0.0,0.0,0.0,0.0,0.666666666667,1.0,0.0,0.0,0.0,0.0,0.761904761905,0.363636363636,0.0,0.0,0.0,0.0,12,14,18,9,5,22,8,4,0,0,0,0,0,14,0,0,0,0,0,10,0,8,0,0,0,9,0,0,0,0,1,4,0,0,0,0,0,22,0,0,0,0
0,2,5,3,0.2125,0.0,0.0,0.215189873418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.354166666667,0.0,0.0,0.0,9,14,17,15,7,18,0,0,9,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,14,0,1,0,0,0,7,0,0,0,0,0,18,0,0,0
0,2,6,0,0.6875,0.0,0.576923076923,0.5,1.0,1.0,0.866666666667,0.0,0.882352941176,0.923076923077,0.818181818182,0.666666666667,0.8125,0.0,0.697674418605,0.648648648649,0.9,0.8,0.838709677419,14,17,13,11,9,16,0,4,10,0,0,0,0,15,0,0,0,2,0,1,12,0,0,0,0,1,1,9,0,0,0,3,0,0,6,0,0,2,1,0,0,13
0,2,6,1,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.315789473684,0.0,0.0,0.0,0.0,9,15,17,14,12,13,0,9,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0
0,2,6,2,0.275,0.0,0.246753246753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.395833333333,0.0,0.0,0.666666666667,0.0,8,19,13,12,6,22,0,8,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,22,0,0,0,0
0,2,6,3,0.2125,0.0,0.2125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.350515463918,0.0,0.0,0.0,0.0,13,17,11,7,10,22,0,13,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,22,0,0,0,0
0,3,0,0,0.75,0.0,0.8,0.433333333333,0.923076923077,1.0,1.0,0.0,0.888888888889,1.0,0.923076923077,0.9,1.0,0.0,0.842105263158,0.604651162791,0.923076923077,0.947368421053,1.0,17,9,13,13,10,18,0,0,17,0,0,0,0,8,0,1,0,0,0,0,13,0,0,0,0,1,0,12,0,0,0,1,0,0,9,0,0,0,0,0,0,18
0,3,0,1,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.315789473684,0.0,0.0,0.0,0.0,11,15,15,13,10,16,0,11,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0
0,3,0,2,0.525,0.0,0.314285714286,0.933333333333,0.478260869565,1.0,0.0,0.0,0.846153846154,0.933333333333,1.0,0.857142857143,0.0,0.0,0.458333333333,0.933333333333,0.647058823529,0.923076923077,0.0,11,13,15,11,7,23,0,0,1,9,0,1,0,11,0,2,0,0,0,0,14,1,0,0,0,0,0,11,0,0,0,1,0,0,6,0,0,23,0,0,0,0
0,3,0,3,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,14,10,14,15,8,19,0,14,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0
0,3,1,0,0.6625,0.0,0.444444444444,1.0,0.7,1.0,0.645161290323,0.0,0.533333333333,0.833333333333,1.0,0.111111111111,1.0,0.0,0.484848484848,0.909090909091,0.823529411765,0.2,0.78431372549,10,15,12,14,9,20,0,3,0,1,0,6,0,8,0,4,0,3,0,0,10,1,0,1,0,0,0,14,0,0,0,7,0,0,1,1,0,0,0,0,0,20
0,3,1,1,0.1875,0.5,0.179487179487,0.0,0.0,0.0,0.0,0.0909090909091,1.0,0.0,0.0,0.0,0.0,0.153846153846,0.304347826087,0.0,0.0,0.0,0.0,11,14,16,11,6,22,1,10,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,1,21,0,0,0,0
0,3,1,2,0.3875,0.0,0.541666666667,0.285714285714,1.0,1.0,0.232558139535,0.0,0.764705882353,0.117647058824,0.266666666667,0.25,0.833333333333,0.0,0.634146341463,0.166666666667,0.421052631579,0.4,0.363636363636,11,17,17,15,8,12,0,5,0,0,0,6,0,13,1,0,0,3,0,0,2,0,0,15,0,0,2,4,0,9,0,6,0,0,2,0,0,0,2,0,0,10
0,3,1,3,0.35,1.0,0.232142857143,1.0,0.0,0.666666666667,0.222222222222,0.470588235294,1.0,0.0714285714286,0.0,0.571428571429,0.125,0.64,0.376811594203,0.133333333333,0.0,0.615384615385,0.16,17,13,14,13,7,16,8,4,0,0,2,3,0,13,0,0,0,0,0,13,1,0,0,0,0,11,0,0,0,2,0,1,0,0,4,2,0,14,0,0,0,2
0,3,2,0,0.8375,0.8125,0.565217391304,1.0,1.0,1.0,1.0,0.928571428571,1.0,0.736842105263,0.444444444444,0.857142857143,0.944444444444,0.866666666667,0.722222222222,0.848484848485,0.615384615385,0.923076923077,0.971428571429,14,13,19,9,7,18,13,1,0,0,0,0,0,13,0,0,0,0,3,2,14,0,0,0,0,5,0,4,0,0,0,1,0,0,6,0,0,1,0,0,0,17
0,3,2,1,0.2125,0.0,0.2125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.350515463918,0.0,0.0,0.0,0.0,7,17,19,10,8,19,0,7,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0
0,3,2,2,0.4625,0.0769230769231,0.302325581395,0.0,0.0,0.9,1.0,0.125,0.8125,0.0,0.0,1.0,0.666666666667,0.0952380952381,0.440677966102,0.0,0.0,0.947368421053,0.8,8,16,13,13,9,21,1,7,0,0,0,0,2,13,0,0,1,0,6,7,0,0,0,0,4,9,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,14
0,3,2,3,0.1,0.0,0.0,0.0,0.0,0.101265822785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.183908045977,0.0,9,12,15,14,8,22,0,0,0,0,9,0,0,0,0,0,12,0,1,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,22,0
0,3,3,0,0.7625,0.0,0.684210526316,0.714285714286,0.684210526316,1.0,0.947368421053,0.0,0.764705882353,1.0,0.928571428571,0.333333333333,0.947368421053,0.0,0.722222222222,0.833333333333,0.787878787879,0.5,0.947368421053,9,17,15,14,6,19,0,2,5,2,0,0,0,13,0,3,0,1,0,0,15,0,0,0,0,0,1,13,0,0,0,4,0,0,2,0,0,0,0,1,0,18
0,3,3,1,0.1375,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.241758241758,0.0,0.0,0.0,0.0,11,11,15,15,12,16,0,11,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0
0,3,3,2,0.2125,0.0,0.388888888889,0.162790697674,1.0,0.0,0.111111111111,0.0,0.466666666667,0.538461538462,0.1,0.0,0.133333333333,0.0,0.424242424242,0.25,0.181818181818,0.0,0.121212121212,13,15,13,10,14,15,0,1,9,0,0,3,0,7,5,0,0,3,0,1,7,0,0,5,0,1,5,1,0,3,0,7,5,0,0,2,0,1,12,0,0,2
0,3,3,3,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.315789473684,0.0,0.0,0.0,0.0,11,15,19,13,8,14,0,11,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0
0,3,4,0,0.7375,0.75,0.565217391304,0.708333333333,0.714285714286,1.0,1.0,0.428571428571,0.866666666667,0.894736842105,0.555555555556,1.0,0.722222222222,0.545454545455,0.684210526316,0.790697674419,0.625,1.0,0.838709677419,14,15,19,9,5,18,6,1,6,1,0,0,0,13,1,1,0,0,2,0,17,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,13
